id,electionId,electionAreaId,electionAreaId,number,title,firstName,lastName,name,photoUrl,partyId,partyCode,partyName,partyColor,provinceId,provinceCode,provinceName,provinceRegion,electionAreaId,electionAreaId,electionAreaName,electionAreaAreaNumber
0585408c-0985-4f29-8fea-c0dc277a2fd8,aa6d1466-04b6-4262-a439-163086267bbc,5bb69d2e-77f6-4854-af97-7882139d7d6b,5bb69d2e-77f6-4854-af97-7882139d7d6b,1,นาย,บุญเลิศ,สงบจิตร์,นายบุญเลิศ สงบจิตร์,,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,#999999,cf71bc10-3307-4098-807a-f2d75258f364,13,ปทุมธานี,central,5bb69d2e-77f6-4854-af97-7882139d7d6b,5bb69d2e-77f6-4854-af97-7882139d7d6b,ปทุมธานี เขต 6,6
0676b2e0-a60c-415e-8b16-4588b574d36c,aa6d1466-04b6-4262-a439-163086267bbc,f36d0075-85a6-49c6-ba19-0f9e452fee34,f36d0075-85a6-49c6-ba19-0f9e452fee34,1,นาย,พรชัย,อินทร์สุข,นายพรชัย อินทร์สุข,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/66/1/1.jpg,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,พรรคกล้าธรรม,#999999,0ba3c0a8-4deb-4d8e-a9e4-b72a8d29b799,66,พิจิตร,north,f36d0075-85a6-49c6-ba19-0f9e452fee34,f36d0075-85a6-49c6-ba19-0f9e452fee34,พิจิตร เขต 1,1
08912d1a-7b97-44bb-a436-642b6655e378,aa6d1466-04b6-4262-a439-163086267bbc,317701d1-e609-49f5-a2cf-181a7a58415c,317701d1-e609-49f5-a2cf-181a7a58415c,1,นาย,กิตติพัทธ์,ปราบพาล,นายกิตติพัทธ์ ปราบพาล,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/41/10/1.jpg,0c044088-618b-49af-a291-fb28ffe9e0f8,11,พรรคเศรษฐกิจ,#999999,e14bc7d3-6ac6-4e9f-8b2b-ec26636e7b28,41,อุดรธานี,northeast,317701d1-e609-49f5-a2cf-181a7a58415c,317701d1-e609-49f5-a2cf-181a7a58415c,อุดรธานี เขต 10,10
0954aca2-3c9f-44e0-9b89-b1000fe175b9,aa6d1466-04b6-4262-a439-163086267bbc,66e288ac-0d4e-4854-a5fa-a05a7951d844,66e288ac-0d4e-4854-a5fa-a05a7951d844,1,นาย,ประเสริฐศักดิ์,ขำหินตั้ง,นายประเสริฐศักดิ์ ขำหินตั้ง,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/36/2/1.jpg,965b4b93-c01e-4a2b-a987-577f2b99ebb4,49,พรรคไทยก้าวใหม่,#999999,71bbb875-a0d4-4571-b57d-b82950e9dcea,36,ชัยภูมิ,northeast,66e288ac-0d4e-4854-a5fa-a05a7951d844,66e288ac-0d4e-4854-a5fa-a05a7951d844,ชัยภูมิ เขต 2,2
09ff8414-0150-4b41-8bfc-f5c776ac5fe4,aa6d1466-04b6-4262-a439-163086267bbc,93a95f57-b323-4b4b-a192-84072870846b,93a95f57-b323-4b4b-a192-84072870846b,1,นางสาว,ณัฐณิชา,บุรณศิริ,นางสาวณัฐณิชา บุรณศิริ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/14/4/1.jpg,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,พรรคเพื่อไทย,#999999,f6a707eb-d2cf-4118-905c-b69f9d19aa47,14,พระนครศรีอยุธยา,central,93a95f57-b323-4b4b-a192-84072870846b,93a95f57-b323-4b4b-a192-84072870846b,พระนครศรีอยุธยา เขต 4,4
0b09f641-18ab-4776-a295-4396e85473e1,aa6d1466-04b6-4262-a439-163086267bbc,6504afc9-193c-4825-99b7-28abbff03667,6504afc9-193c-4825-99b7-28abbff03667,1,นาย,ทรงศักดิ์,อยู่ยืน,นายทรงศักดิ์ อยู่ยืน,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/14/2/1.jpg,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,#999999,f6a707eb-d2cf-4118-905c-b69f9d19aa47,14,พระนครศรีอยุธยา,central,6504afc9-193c-4825-99b7-28abbff03667,6504afc9-193c-4825-99b7-28abbff03667,พระนครศรีอยุธยา เขต 2,2
0b35127c-182a-4819-a982-ce49eda59c26,aa6d1466-04b6-4262-a439-163086267bbc,51c72e1e-e661-48d3-b5fc-755716b38089,51c72e1e-e661-48d3-b5fc-755716b38089,1,นาย,ศักดิ์ชาย,เชาวน์ไวย,นายศักดิ์ชาย เชาวน์ไวย,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/83/3/1.jpg,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,พรรคเพื่อไทย,#999999,d7eaac6b-77bc-4c14-9721-b67e47dd3ab1,83,ภูเก็ต,south,51c72e1e-e661-48d3-b5fc-755716b38089,51c72e1e-e661-48d3-b5fc-755716b38089,ภูเก็ต เขต 3,3
0b6c80a6-5e2e-410f-8804-b40c06345a8f,aa6d1466-04b6-4262-a439-163086267bbc,8e589596-9e6c-40ce-89f9-fff854591eab,8e589596-9e6c-40ce-89f9-fff854591eab,1,นาย,วิทูลย์,แก้วสุวรรณ,นายวิทูลย์ แก้วสุวรรณ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/19/1/1.jpg,965b4b93-c01e-4a2b-a987-577f2b99ebb4,49,พรรคไทยก้าวใหม่,#999999,1e6b28de-dd85-4505-83b8-6f297aed2e96,19,สระบุรี,central,8e589596-9e6c-40ce-89f9-fff854591eab,8e589596-9e6c-40ce-89f9-fff854591eab,สระบุรี เขต 1,1
0beb54d0-0124-43c1-aa3d-f1fa76e67cd3,aa6d1466-04b6-4262-a439-163086267bbc,2531e4b6-1565-4740-91ef-54efb6823778,2531e4b6-1565-4740-91ef-54efb6823778,1,นาย,วาสนา,แต้มพุดซา,นายวาสนา แต้มพุดซา,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/11/5/1.jpg,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,#999999,d6191248-d369-48d0-a90d-4b98bebdd30d,11,สมุทรปราการ,central,2531e4b6-1565-4740-91ef-54efb6823778,2531e4b6-1565-4740-91ef-54efb6823778,สมุทรปราการ เขต 5,5
0c1ee6e1-8fd5-47fd-95d9-cf51e2d19781,aa6d1466-04b6-4262-a439-163086267bbc,ac02ebbb-3a9c-4560-b5cb-e9b68543b08c,ac02ebbb-3a9c-4560-b5cb-e9b68543b08c,1,นาย,สิรวิชญ์,กิตติวงศา,นายสิรวิชญ์ กิตติวงศา,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/22/2/1.jpg,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,พรรคประชาธิปัตย์,#999999,7b61f8e5-faf5-4b15-b49c-1bfacbd71a83,22,จันทบุรี,central,ac02ebbb-3a9c-4560-b5cb-e9b68543b08c,ac02ebbb-3a9c-4560-b5cb-e9b68543b08c,จันทบุรี เขต 2,2
0c60b35f-7882-45c9-82ab-ee8808fc3ab9,aa6d1466-04b6-4262-a439-163086267bbc,92ce2a12-d269-4546-aa0c-1f61afb063f9,92ce2a12-d269-4546-aa0c-1f61afb063f9,1,นางสาว,นุศรา,ศรีสังข์งาม,นางสาวนุศรา ศรีสังข์งาม,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/72/2/1.jpg,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,พรรคประชาชน,#999999,84640203-e035-44bf-accc-353920cae66e,72,สุพรรณบุรี,central,92ce2a12-d269-4546-aa0c-1f61afb063f9,92ce2a12-d269-4546-aa0c-1f61afb063f9,สุพรรณบุรี เขต 2,2
0cb4568a-aa9e-4d57-9bfb-0fe6fefddf8a,aa6d1466-04b6-4262-a439-163086267bbc,8ee7880e-1b7b-4f51-b7df-9d42f2e97a12,8ee7880e-1b7b-4f51-b7df-9d42f2e97a12,1,นาย,เนรมิต,จันทร์ทอง,นายเนรมิต จันทร์ทอง,,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,พรรคประชาธิปัตย์,#999999,5f680798-8899-4827-98b0-8fb67401763d,35,ยโสธร,northeast,8ee7880e-1b7b-4f51-b7df-9d42f2e97a12,8ee7880e-1b7b-4f51-b7df-9d42f2e97a12,ยโสธร เขต 1,1
0e3ceb84-6198-461b-909d-df2815eda158,aa6d1466-04b6-4262-a439-163086267bbc,87d57ac4-4ddc-4c9f-bd2a-35630081ec49,87d57ac4-4ddc-4c9f-bd2a-35630081ec49,1,พลตำรวจโท,สุรพล,วิรัตน์โยสินทร์,พลตำรวจโทสุรพล วิรัตน์โยสินทร์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/22/1/1.jpg,013c219e-e197-416d-84ea-00ba9c35465e,37,พรรคภูมิใจไทย,#999999,7b61f8e5-faf5-4b15-b49c-1bfacbd71a83,22,จันทบุรี,central,87d57ac4-4ddc-4c9f-bd2a-35630081ec49,87d57ac4-4ddc-4c9f-bd2a-35630081ec49,จันทบุรี เขต 1,1
0e4c7611-a3b9-4a6b-af5d-513aef2a2f80,aa6d1466-04b6-4262-a439-163086267bbc,51be3468-7252-4b43-9f50-25c54f93d349,51be3468-7252-4b43-9f50-25c54f93d349,1,นาย,สุระชัย,ไชยทองศรี,นายสุระชัย ไชยทองศรี,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/46/4/1.jpg,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,#999999,a72d3bc7-f745-493a-a2ba-34d3700b3912,46,กาฬสินธุ์,northeast,51be3468-7252-4b43-9f50-25c54f93d349,51be3468-7252-4b43-9f50-25c54f93d349,กาฬสินธุ์ เขต 4,4
0f2cb945-738e-4b06-9e9a-383376cbe127,aa6d1466-04b6-4262-a439-163086267bbc,9089f761-153b-4eb7-80f4-d33067233b9c,9089f761-153b-4eb7-80f4-d33067233b9c,1,นาย,สุรณัฐ,แนบเนียม,นายสุรณัฐ แนบเนียม,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/33/3/1.jpg,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,พรรคกล้าธรรม,#999999,ce674e3c-5f25-4d6d-97f7-55b284ee4977,33,ศรีสะเกษ,northeast,9089f761-153b-4eb7-80f4-d33067233b9c,9089f761-153b-4eb7-80f4-d33067233b9c,ศรีสะเกษ เขต 3,3
0f60fc6e-4ea0-4d8f-9a3a-ddf2b9dbcfa3,aa6d1466-04b6-4262-a439-163086267bbc,37d7e708-c26f-40f5-93f5-61f6cbf4eb73,37d7e708-c26f-40f5-93f5-61f6cbf4eb73,1,นาย,สากล,ม่วงศิริ,นายสากล ม่วงศิริ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/10/27/1.jpg,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,พรรคเพื่อไทย,#999999,e19dfe4c-2a7f-4ebf-b359-8d5e1cba694e,10,กรุงเทพมหานคร,central,37d7e708-c26f-40f5-93f5-61f6cbf4eb73,37d7e708-c26f-40f5-93f5-61f6cbf4eb73,กรุงเทพมหานคร เขต 27,27
100f32b1-5372-4f53-acf2-249e16b47b6e,aa6d1466-04b6-4262-a439-163086267bbc,378416c4-e0ce-4ef7-b2e9-b56ce8166a64,378416c4-e0ce-4ef7-b2e9-b56ce8166a64,1,นาย,ชลพฤกษ,วงศ์อรุณนิยม,นายชลพฤกษ วงศ์อรุณนิยม,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/73/6/1.jpg,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,พรรคประชาชน,#999999,0ff61eb7-05c7-4a11-847b-0fe4f404cab4,73,นครปฐม,central,378416c4-e0ce-4ef7-b2e9-b56ce8166a64,378416c4-e0ce-4ef7-b2e9-b56ce8166a64,นครปฐม เขต 6,6
106dca26-1f1c-45db-900a-6c732d349a3b,aa6d1466-04b6-4262-a439-163086267bbc,3ce2b85a-e218-47cb-8b45-8bfcba9c6b9d,3ce2b85a-e218-47cb-8b45-8bfcba9c6b9d,1,นาย,ชนาธิป,ศุภศิริ,นายชนาธิป ศุภศิริ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/54/2/1.jpg,013c219e-e197-416d-84ea-00ba9c35465e,37,พรรคภูมิใจไทย,#999999,68369b10-4160-4bc6-bd18-a94186e3a78c,54,แพร่,north,3ce2b85a-e218-47cb-8b45-8bfcba9c6b9d,3ce2b85a-e218-47cb-8b45-8bfcba9c6b9d,แพร่ เขต 2,2
10893e2c-05dd-4f10-9100-c1ef7c27747a,aa6d1466-04b6-4262-a439-163086267bbc,a8c1d0bf-cdad-4687-b14e-c9df11f0ddf4,a8c1d0bf-cdad-4687-b14e-c9df11f0ddf4,1,นาย,เลขาดำไตรสรณคมน์,หนองเรือง,นายเลขาดำไตรสรณคมน์ หนองเรือง,,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,พรรคกล้าธรรม,#999999,173cf153-ada1-40dc-ada7-57924f9eab5f,49,มุกดาหาร,northeast,a8c1d0bf-cdad-4687-b14e-c9df11f0ddf4,a8c1d0bf-cdad-4687-b14e-c9df11f0ddf4,มุกดาหาร เขต 2,2
108a8302-fc84-400f-b0c1-ea6209d97643,aa6d1466-04b6-4262-a439-163086267bbc,abba180e-1101-4371-9b0a-5fd5830b6dfb,abba180e-1101-4371-9b0a-5fd5830b6dfb,1,ร้อยตำรวจเอก,ดอน,สมควร,ร้อยตำรวจเอกดอน สมควร,,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,พรรคประชาธิปัตย์,#999999,6eeaff1c-bcab-415f-8257-383862bb6d7d,57,เชียงราย,north,abba180e-1101-4371-9b0a-5fd5830b6dfb,abba180e-1101-4371-9b0a-5fd5830b6dfb,เชียงราย เขต 7,7
10dc9d98-2b3b-43a0-9ca0-ea9cc11bfea5,aa6d1466-04b6-4262-a439-163086267bbc,4f41b805-38e7-498b-ac38-07b2673039b9,4f41b805-38e7-498b-ac38-07b2673039b9,1,นาย,พิทักษ์เดช,เดชเดโช,นายพิทักษ์เดช เดชเดโช,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/80/3/1.jpg,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,พรรคประชาธิปัตย์,#999999,0b0d4a72-e03a-490f-bd93-4398a6c67cdf,80,นครศรีธรรมราช,south,4f41b805-38e7-498b-ac38-07b2673039b9,4f41b805-38e7-498b-ac38-07b2673039b9,นครศรีธรรมราช เขต 3,3
119f3eb6-ee67-4113-9d3f-5b2eab8d962b,aa6d1466-04b6-4262-a439-163086267bbc,eb0a9b27-3e6d-4793-b0c5-a6867c06ff5d,eb0a9b27-3e6d-4793-b0c5-a6867c06ff5d,1,นางสาว,นิรมล,เพ็งจันทร์,นางสาวนิรมล เพ็งจันทร์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/80/9/1.jpg,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,#999999,0b0d4a72-e03a-490f-bd93-4398a6c67cdf,80,นครศรีธรรมราช,south,eb0a9b27-3e6d-4793-b0c5-a6867c06ff5d,eb0a9b27-3e6d-4793-b0c5-a6867c06ff5d,นครศรีธรรมราช เขต 9,9
11c5963f-5212-4b62-8bd4-d557725ef67c,aa6d1466-04b6-4262-a439-163086267bbc,680fb45a-9e44-4f5a-b9ef-d02f7687f6bf,680fb45a-9e44-4f5a-b9ef-d02f7687f6bf,1,นาย,วันนิวัติ,สมบูรณ์,นายวันนิวัติ สมบูรณ์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/40/10/1.jpg,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,พรรคเพื่อไทย,#999999,c3f7e8e5-f790-4cbc-942f-3f7ce073e8ec,40,ขอนแก่น,northeast,680fb45a-9e44-4f5a-b9ef-d02f7687f6bf,680fb45a-9e44-4f5a-b9ef-d02f7687f6bf,ขอนแก่น เขต 10,10
1244952c-33b2-4d11-8146-242f16d5ef4f,aa6d1466-04b6-4262-a439-163086267bbc,79a7f737-624d-4e9a-a714-2851aa2ebbcd,79a7f737-624d-4e9a-a714-2851aa2ebbcd,1,นาย,นวมินทร์,ปิ่นปฐมรัฐ,นายนวมินทร์ ปิ่นปฐมรัฐ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/90/3/1.jpg,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,พรรคประชาชน,#999999,4e45abe8-96e5-4de3-b3a8-219016ac0c50,90,สงขลา,south,79a7f737-624d-4e9a-a714-2851aa2ebbcd,79a7f737-624d-4e9a-a714-2851aa2ebbcd,สงขลา เขต 3,3
1253f55e-4f57-42df-a133-385ab0aa4549,aa6d1466-04b6-4262-a439-163086267bbc,49e7258d-4b5b-4fe4-a6d5-557a3c459980,49e7258d-4b5b-4fe4-a6d5-557a3c459980,1,นางสาว,วรรณิดา,นพสิทธิ์,นางสาววรรณิดา นพสิทธิ์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/20/2/1.jpg,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,พรรคประชาชน,#999999,fb3445f8-1f2f-462a-a50c-9a71c04cdc37,20,ชลบุรี,central,49e7258d-4b5b-4fe4-a6d5-557a3c459980,49e7258d-4b5b-4fe4-a6d5-557a3c459980,ชลบุรี เขต 2,2
12beabb7-5fc1-4b45-a8ee-a0256bf06089,aa6d1466-04b6-4262-a439-163086267bbc,474eb1ef-2588-4843-9bec-2484c27318f8,474eb1ef-2588-4843-9bec-2484c27318f8,1,นาย,สุรสิทธิ์,เจียมวิจักษณ์,นายสุรสิทธิ์ เจียมวิจักษณ์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/57/4/1.jpg,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,พรรคกล้าธรรม,#999999,6eeaff1c-bcab-415f-8257-383862bb6d7d,57,เชียงราย,north,474eb1ef-2588-4843-9bec-2484c27318f8,474eb1ef-2588-4843-9bec-2484c27318f8,เชียงราย เขต 4,4
12e661d9-3c7f-439a-8007-022676ebba3b,aa6d1466-04b6-4262-a439-163086267bbc,0455fb4f-a83b-41bc-8353-012ad7ac3139,0455fb4f-a83b-41bc-8353-012ad7ac3139,1,นางสาว,ไพลิน,เทียนสุวรรณ,นางสาวไพลิน เทียนสุวรรณ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/11/7/1.jpg,013c219e-e197-416d-84ea-00ba9c35465e,37,พรรคภูมิใจไทย,#999999,d6191248-d369-48d0-a90d-4b98bebdd30d,11,สมุทรปราการ,central,0455fb4f-a83b-41bc-8353-012ad7ac3139,0455fb4f-a83b-41bc-8353-012ad7ac3139,สมุทรปราการ เขต 7,7
135dda82-2840-48ce-b1e3-5631b46a58ac,aa6d1466-04b6-4262-a439-163086267bbc,c9f015a0-24a4-45ac-9442-db8e8a04debc,c9f015a0-24a4-45ac-9442-db8e8a04debc,1,นาย,อภิศักดิ์,แก้วหาญ,นายอภิศักดิ์ แก้วหาญ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/candidate_2569/11/8/1.jpg,b6a2dc38-6f7d-4865-a6e0-a1b60a2edf32,30,พรรคแรงงานสร้างชาติ,#999999,d6191248-d369-48d0-a90d-4b98bebdd30d,11,สมุทรปราการ,central,c9f015a0-24a4-45ac-9442-db8e8a04debc,c9f015a0-24a4-45ac-9442-db8e8a04debc,สมุทรปราการ เขต 8,8
